org_id,name,category,subcategory,area,website,verification_status,last_verified
ORG-01259,Bayview Village Association,neighbourhood-association-federation,"resident/ratepayer association — Bayview Village, Toronto (FoNTRA member)",Ward 17 (Don Valley North),https://www.bayviewvillage.org/,verified-live,2026-08-16
ORG-01264,Deer Park Residents' Group Inc.,neighbourhood-association-federation,"resident/ratepayer association — Deer Park, Toronto (FoNTRA member)",Toronto,https://deerparkresidents.ca/,verified-live,2026-08-16
ORG-01300,Edwards Gardens Neighbourhood Association,neighbourhood-association-federation,"resident/ratepayer association — Edwards Gardens (Leslie St/Lawrence Ave E, near Toronto Botanical Garden), Toronto (FoNTRA member)",Toronto,,verified-live,2026-08-16
ORG-01302,Forest Hill Homeowners' Association,neighbourhood-association-federation,"resident/ratepayer association — Forest Hill, Toronto (FoNTRA member)",Toronto,,verified-live,2026-08-16
ORG-01303,Governors Bridge Ratepayers Association,neighbourhood-association-federation,"resident/ratepayer association — Governor's Bridge (Bayview Ave/Rosedale Valley ravine), Toronto (FoNTRA member)",Toronto,http://www.governorsbridge.net,verified-live,2026-08-16
ORG-01307,"Leaside Residents Association (LRA, formerly Leaside Property Owners' Association/LPOA, renamed 2019)",neighbourhood-association-federation,"resident/ratepayer association — Leaside, Toronto (FoNTRA member)",Toronto,https://leasideresidents.ca/,verified-live,2026-08-16
ORG-01310,North Rosedale Residents' Association,neighbourhood-association-federation,"resident/ratepayer association — North Rosedale, Toronto (FoNTRA member)",Toronto,https://northrosedale.ca/,verified-live,2026-08-16
ORG-01311,Oriole Park Association (OPA),neighbourhood-association-federation,"resident/ratepayer association — Oriole Park (Bayview/York Mills, North York), Toronto (FoNTRA member)",Toronto,https://opa32.wildapricot.org,verified-live,2026-08-16
ORG-01313,Republic Residents' Association (RRA),neighbourhood-association-federation,"resident/ratepayer association — Yonge & Eglinton (25 Broadway Ave/70 Roehampton Ave area), Toronto (FoNTRA member)",Toronto,https://www.republicresidents.com/,verified-live,2026-08-16
ORG-01316,"South Eglinton Davisville Residents' Association (SEDRA, formerly SERRA/SERA)",neighbourhood-association-federation,"resident/ratepayer association — bounded Eglinton-Merton-Bayview-Yonge, Toronto (FoNTRA member)",Toronto,https://sedratoronto.ca/,verified-live,2026-08-16
ORG-01317,South Hill District Homeowners' Association (SHDHA),neighbourhood-association-federation,"resident/ratepayer association — South Hill (west of Avenue Rd, south of St Clair, east of Spadina Rd, north of CP rail), Toronto (FoNTRA member)",Toronto,,verified-live,2026-08-16
ORG-01320,Summerhill Residents' Association (SRA),neighbourhood-association-federation,"resident/ratepayer association — Summerhill, Toronto (FoNTRA member)",Toronto,https://summerhillresidentsassociation.ca/,verified-live,2026-08-16
ORG-01323,Uptown Yonge Neighbourhood Association (UYNA),neighbourhood-association-federation,"resident/ratepayer association — Yonge St corridor, Keewatin Ave to Glengrove Ave, Toronto (FoNTRA member)",Toronto,,verified-live,2026-08-16
ORG-01324,Wenderly Park Community Association (WPCA),neighbourhood-association-federation,"resident/ratepayer association — Wenderly Park/Cedarvale (Lawrence-Glencairn, Dufferin-Bathurst), Toronto (FoNTRA member)",Toronto,http://wenderlypark.weebly.com/,verified-live,2026-08-16
ORG-01328,Wychwood Park Ratepayers Association (WPRA),neighbourhood-association-federation,"resident/ratepayer association — Wychwood Park (heritage conservation district since 1985), Toronto (FoNTRA member)",Toronto,https://www.wychwoodparkhistoricalsociety.org/,verified-live,2026-08-16
ORG-01330,Yonge Ridge Homeowners Association,neighbourhood-association-federation,"resident/ratepayer association — York Mills area (Old Yonge St/Don Ridge Dr/York Ridge Rd/Oakley Pl), Toronto (FoNTRA member)",Toronto,https://yongeridge.weebly.com,verified-live,2026-08-16
ORG-01332,York Mills Ratepayers Association (YMRA),neighbourhood-association-federation,"resident/ratepayer association — York Mills area, North York, Toronto (FoNTRA member)",Toronto,https://ymra.ca/,verified-live,2026-08-16
ORG-01333,York Mills Valley Association (YMVA),neighbourhood-association-federation,"resident/ratepayer association — Hoggs Hollow/York Mills Valley, Toronto (FoNTRA member)",Toronto,http://hoggshollow.net/,verified-live,2026-08-16
ORG-01334,Cabbagetown South Residents Association,neighbourhood-association-federation,"resident/ratepayer association — Cabbagetown South (Parliament/Sherbourne/Carlton/Shuter), downtown-central Toronto",Toronto,http://cabbagetownsouth.ca,verified-live,2026-08-16
ORG-01337,Davenport Neighbourhood Association (DNA),neighbourhood-association-federation,"resident/ratepayer association — Davenport (Ossington/Dufferin/Dupont/Davenport), west-central Toronto",Toronto,https://dnatoronto.wordpress.com/,verified-live,2026-08-16
ORG-01341,Highland Creek Community Association,neighbourhood-association-federation,"resident/ratepayer association — Highland Creek, east Scarborough",Toronto,https://myhighlandcreek.org/,verified-live,2026-08-16
ORG-01342,Kingsway Park Ratepayers Inc. (KPRI),neighbourhood-association-federation,"resident/ratepayer association — Kingsway-Sunnylea, Etobicoke",Toronto,http://www.kingswayparkratepayers.com,verified-live,2026-08-16
ORG-01344,"Markland Wood Homeowners Association (MWHA, aka Markland Homes Association/MHA)",neighbourhood-association-federation,"resident/ratepayer association — Markland Wood, Etobicoke",Toronto,http://marklandwood.org,verified-live,2026-08-16
ORG-01347,Swansea Area Ratepayers' Association (SARA),neighbourhood-association-federation,"resident/ratepayer association — Swansea, Etobicoke/High Park area",Toronto,https://swansearatepayers.ca/,verified-live,2026-08-16
ORG-01349,West Rouge Community Association (WRCA),neighbourhood-association-federation,"resident/ratepayer association — West Rouge, Scarborough",Toronto,http://westrouge.org,verified-live,2026-08-16
ORG-01354,High Park Tenants' Association (HPTA),neighbourhood-association-federation,"tenants' association (est. 1980s) — High Park / Parkdale, Toronto Ward 4 (Parkdale-High Park)",Ward 4 (Parkdale-High Park),https://hpta.ca/,verified-live,2026-08-15
ORG-01355,Cabbagetown Residents Association (CRA),neighbourhood-association-federation,"resident/ratepayer association — Cabbagetown, Toronto Ward 13 (Toronto Centre)",Ward 13 (Toronto Centre),https://cabbagetowner.com/,verified-live,2026-08-15
ORG-01358,East Willowdale Community Association (EWCA),neighbourhood-association-federation,"incorporated nonpartisan community association (est. 2019) — East Willowdale, Toronto Ward 18 (Willowdale)",Ward 18 (Willowdale),https://www.eastwillowdale.org/,verified-live,2026-08-15
ORG-01360,Humber Valley Village Residents' Association (HVVRA),neighbourhood-association-federation,"resident/ratepayer association — Humber Valley Village, Etobicoke; CERA member",Etobicoke,https://hvvra.ca/,verified-live,2026-08-15
ORG-01362,Islington Ratepayers and Residents' Association (IRRA),neighbourhood-association-federation,"resident/ratepayer association (bound by Bloor St W/Islington Ave/Rathburn Rd/hydro line W of Kipling Ave) — Islington, Etobicoke; CERA member",Etobicoke,https://irra.ca/,verified-live,2026-08-15
ORG-01367,Beaches Residents Association of Toronto,neighbourhood-association-federation,"resident/ratepayer association — The Beach, Toronto Ward 19 (Beaches-East York); lower-confidence, Facebook-only presence per source workbook",Ward 19 (Beaches-East York),https://www.facebook.com/beachrestoronto/,verified-live,2026-08-16
ORG-01368,East York Tenants Group,tenant-housing-advocacy,tenant advocacy group — East York; pushed 2022 candidates on vacancy control per source workbook,East York,https://eastyorktenantsgroup.com/,verified-live,2026-08-16
ORG-01369,Church Wellesley Neighbourhood Association (CWNA),neighbourhood-association-federation,"resident/community association — Church-Wellesley Village, Toronto Ward 13 (Toronto Centre)",Ward 13 (Toronto Centre),https://www.cwna.ca/,verified-live,2026-08-15
ORG-01371,Liberty Village Residents' Association (LVRA),neighbourhood-association-federation,"resident association — Liberty Village, Toronto Ward 10 (Spadina-Fort York)",Ward 10 (Spadina-Fort York),https://www.lvra.to/,verified-live,2026-08-15
ORG-01372,St. Lawrence Neighbourhood Association (SLNA),neighbourhood-association-federation,"resident association — St. Lawrence, Toronto Ward 13 (Toronto Centre); 230 The Esplanade",Ward 13 (Toronto Centre),https://www.slna.ca/,verified-live,2026-08-15
ORG-01373,Gooderham & Worts Neighbourhood Association (GWNA),neighbourhood-association-federation,"resident association — Distillery District, Toronto Ward 10 (Spadina-Fort York)",Ward 10 (Spadina-Fort York),https://www.facebook.com/GWNATO/,verified-live,2026-08-16
ORG-01374,Regent Park Neighbourhood Association (RPNA),neighbourhood-association-federation,"incorporated (2022) resident association — Regent Park, Toronto Ward 13 (Toronto Centre); 585 Dundas St E, 3rd Floor",Ward 13 (Toronto Centre),https://www.regentparkna.ca/aboutus,verified-live,2026-08-15
ORG-01375,York Quay Neighbourhood Association (YQNA),neighbourhood-association-federation,"resident association (founded 2003) — Harbourfront / Toronto's Waterfront, Toronto Ward 10 (Spadina-Fort York)",Ward 10 (Spadina-Fort York),https://yqna.ca/,verified-live,2026-08-15
ORG-01376,Corktown Residents and Business Association (CRBA),neighbourhood-association-federation,"resident/business association — Corktown, Toronto Ward 13 (Toronto Centre)",Ward 13 (Toronto Centre),https://corktown.ca/our-work/,verified-live,2026-08-15
ORG-01377,Mimico Residents Association (MRA),neighbourhood-association-federation,"resident association — Mimico, Toronto Ward 3 (Etobicoke-Lakeshore)",Ward 3 (Etobicoke-Lakeshore),https://mimicoresidents.ca/,verified-live,2026-08-15
ORG-01378,New Toronto – Lakeshore Village Residents' Association,neighbourhood-association-federation,"resident association — New Toronto / Lakeshore Village, Toronto Ward 3 (Etobicoke-Lakeshore)",Ward 3 (Etobicoke-Lakeshore),https://www.facebook.com/NewTorontoLakeshoreVillageResidentsAssociation/,verified-live,2026-08-16
ORG-01379,Humber Bay Shores Residents Association (HBSRA),neighbourhood-association-federation,"volunteer resident association — Humber Bay Shores, Toronto Ward 3 (Etobicoke-Lakeshore)",Ward 3 (Etobicoke-Lakeshore),https://www.hbsra.ca/home,verified-live,2026-08-15
ORG-01380,Humber Bay Shores Condominium Association (HBSCA),neighbourhood-association-federation,"condominium residents' association — Humber Bay Shores, Toronto Ward 3 (Etobicoke-Lakeshore)",Ward 3 (Etobicoke-Lakeshore),https://hbsca.ca/,verified-live,2026-08-16
ORG-01381,Downsview Advocate,community-media,"community newspaper, reaches ~25,000 homes/month — Downsview and Jane-Finch, Toronto Ward 7 (Humber River-Black Creek)",Ward 7 (Humber River-Black Creek),https://www.downsviewadvocate.ca/,verified-live,2026-08-15
ORG-01382,Jane Finch Action Against Poverty (JFAAP),civil-society-advocacy,"resident-led grassroots anti-poverty coalition — Jane-Finch, Toronto Ward 7 (Humber River-Black Creek)",Ward 7 (Humber River-Black Creek),https://jfaap.wordpress.com/,verified-live,2026-08-15
ORG-01383,Jane Finch Housing Coalition,civil-society-advocacy,"housing coalition — Jane-Finch, Toronto Ward 7 (Humber River-Black Creek); hosted as a page on Toronto Community Benefits Network's site",Ward 7 (Humber River-Black Creek),https://www.communitybenefits.ca/janefinchhousingcoalition,verified-live,2026-08-16
ORG-01384,Doughnut Economics Collective Toronto (DECTO),environment-climate,Toronto chapter of Doughnut Economics Action Lab (DEAL); local node of global regenerative-economy network,Toronto,https://doughnuteconomics.org/organisations-and-networks/doughnut-economics-collective-toronto-decto,verified-live,2026-08-15
ORG-01385,Regenerating Toronto,environment-climate,operating name of Drawdown Toronto (nonprofit); GTA/Greater Toronto Bioregion climate education & regeneration storytelling,Toronto,https://www.regentoronto.org/contact-us-regen,verified-live,2026-08-15
ORG-01386,Transition Toronto,environment-climate,official Toronto member of the global Transition Network — local-resilience / post-carbon community projects,Toronto,https://www.transitiontoronto.org/contact,verified-live,2026-08-15
ORG-01387,Biinaagami,environment-climate,"multimedia Great Lakes-St. Lawrence watershed initiative, rooted in Indigenous knowledges; joint project of Swim Drink Fish and the Royal Canadian Geographical Society",Toronto,https://www.biinaagami.org/about-biinaagami/contact-us,verified-live,2026-08-15
ORG-01388,Toronto Community Benefits Network (TCBN),civil-society-advocacy,"community-labour coalition (5 pillars: community, labour, workforce development, government, industry) organizing for equitable jobs/procurement on major infrastructure projects",Toronto,https://www.communitybenefits.ca/about,verified-live,2026-08-15
ORG-01389,Régénération Canada / Regeneration Canada,environment-climate,"national nonprofit network for soil regeneration/regenerative agriculture (HQ Montreal, national membership incl. Ontario)",Ontario,https://regenerationcanada.org/en/our-network/,verified-live,2026-08-15
ORG-01390,Green Economy Network (GEN) Canada,environment-climate,"coalition of Canadian labour, environmental, and social-justice organizations building a green economy",Ontario,https://greeneconomynet.ca/contact/,verified-live,2026-08-15
